sido,sigungu,schoolName,schoolCode
경상남도,함안군,군북고등학교,480041642
경상남도,김해시,김해중앙여자고등학교,480041645
경상남도,진주시,경남자동차고등학교,480052648
경상남도,창녕군,남지고등학교,480041648
경상남도,남해군,남해고등학교,480041654
경상남도,남해군,남해해성고등학교,480041660
경상남도,진주시,대아고등학교,480041672
경상남도,창원시,마산제일고등학교,480041680
경상남도,창원시,마산제일여자고등학교,480041684
경상남도,밀양시,밀양동명고등학교,480041688
경상남도,창원시,마산중앙고등학교,480041690
경상남도,창원시,마산공업고등학교,480052696
경상남도,밀양시,밀성고등학교,480041702
경상남도,창원시,마산무학여자고등학교,480041704
경상남도,양산시,보광고등학교,480041708
경상남도,창녕군,영산고등학교,480041710
경상남도,사천시,사천고등학교,480041714
경상남도,사천시,사천여자고등학교,480053715
경상남도,밀양시,밀성제일고등학교,480053716
경상남도,밀양시,삼랑진고등학교,480041720
경상남도,사천시,삼천포고등학교,480041732
경상남도,진주시,삼현여자고등학교,480041738
경상남도,함안군,경남로봇고등학교,480052741
경상남도,사천시,삼천포여자고등학교,480041760
경상남도,창원시,성지여자고등학교,480041762
경상남도,밀양시,세종고등학교,480041768
경상남도,진주시,경진고등학교,480052784
경상남도,양산시,양산제일고등학교,480041786
경상남도,양산시,효암고등학교,480041788
경상남도,양산시,양산여자고등학교,480041789
경상남도,사천시,용남고등학교,480041798
경상남도,합천군,합천평화고등학교,480041825
경상남도,의령군,의령여자고등학교,480041828
경상남도,창원시,진해세화여자고등학교,480041840
경상남도,산청군,지리산고등학교,480041844
경상남도,진주시,진주동명고등학교,480041846
경상남도,창원시,진해중앙고등학교,480041848
경상남도,창녕군,한국과학기술고등학교,480052856
경상남도,진주시,진주제일여자고등학교,480041858
경상남도,창녕군,창녕대성고등학교,480041860
경상남도,창녕군,창녕여자고등학교,480041862
경상남도,창녕군,창녕고등학교,480041864
경상남도,남해군,창선고등학교,480041868
경상남도,창원시,창신고등학교,480041870
경상남도,창원시,마산삼진고등학교,480041872
경상남도,창원시,창원경일고등학교,480041876
경상남도,창원시,창원경일여자고등학교,480041878
경상남도,창원시,창원공업고등학교,480052880
경상남도,창원시,창원고등학교,480041882
경상남도,창원시,창원남고등학교,480041888
경상남도,창원시,창원대산고등학교,480041891
경상남도,창원시,창원문성고등학교,480041894
경상남도,고성군,철성고등학교,480041900
경상남도,통영시,충렬여자고등학교,480041901
경상남도,통영시,동원고등학교,480041905
경상남도,창원시,한일여자고등학교,480052912
경상남도,함안군,칠원고등학교,480041912
경상남도,하동군,하동여자고등학교,480041918
경상남도,거제시,해성고등학교,480041924
경상남도,함안군,명덕고등학교,480041928
경상남도,거제시,거제제일고등학교,480041930
경상남도,창원시,창원대암고등학교,480041931
경상남도,창원시,창원토월고등학교,480041932
경상남도,창원시,진해용원고등학교,480041933
경상남도,김해시,김해영운고등학교,480041934
경상남도,거제시,거제옥포고등학교,480041935
경상남도,양산시,물금고등학교,480041936
경상남도,창녕군,창녕옥야고등학교,480041937
경상남도,양산시,서창고등학교,480041938
경상남도,양산시,범어고등학교,480041939
경상남도,양산시,양산인공지능고등학교,480052939
경상남도,거제시,연초고등학교,480041940
경상남도,합천군,합천여자고등학교,480041945
경상남도,거제시,거제상문고등학교,480041946
경상남도,김해시,김해외국어고등학교,480045957
경상남도,김해시,김해수남고등학교,480041958
제주특별자치도,제주시,제주대학교사범대학부설고등학교,490041010
제주특별자치도,제주시,제주과학고등학교,490043020
제주특별자치도,제주시,제주외국어고등학교,490045020
제주특별자치도,서귀포시,대정고등학교,490041030
제주특별자치도,서귀포시,대정여자고등학교,490041040
제주특별자치도,서귀포시,서귀포고등학교,490041050
제주특별자치도,서귀포시,서귀포여자고등학교,490041060
제주특별자치도,제주시,세화고등학교,490041070
제주특별자치도,제주시,제주제일고등학교,490041080
제주특별자치도,제주시,제주중앙여자고등학교,490041090
제주특별자치도,제주시,한림고등학교,490041100
제주특별자치도,제주시,남녕고등학교,490041110
제주특별자치도,서귀포시,남주고등학교,490041120
제주특별자치도,제주시,대기고등학교,490041130
제주특별자치도,서귀포시,삼성여자고등학교,490041140
제주특별자치도,제주시,신성여자고등학교,490041150
제주특별자치도,제주시,오현고등학교,490041160
제주특별자치도,제주시,제주여자고등학교,490041170
제주특별자치도,서귀포시,서귀포산업과학고등학교,490051180
제주특별자치도,서귀포시,성산고등학교,490054190
제주특별자치도,제주시,애월고등학교,490041200
제주특별자치도,제주시,제주고등학교,490056210
제주특별자치도,제주시,제주여자상업고등학교,490053220
제주특별자치도,서귀포시,중문고등학교,490056230
제주특별자치도,서귀포시,표선고등학교,490041240
제주특별자치도,제주시,한림공업고등학교,490052250
제주특별자치도,제주시,함덕고등학교,490041260
제주특별자치도,제주시,한국뷰티고등학교,490056270
제주특별자치도,제주시,영주고등학교,490052280
제주특별자치도,제주시,제주중앙고등학교,490053290
